Output
-0.005542671
-0.005213428
-0.004811419
-0.004330766
-0.003829906
-0.003554839
-0.003314527
-0.003322859
-0.003469078
-0.003696936
-0.003680316
-0.003490207
-0.003121718
-0.002894039
-0.002869382
-0.002628689
-0.002258233
-0.002001865
-0.00177378
-0.001555179
-0.001287663
-0.001125411
-0.0012511
-0.001577615
-0.001974572
-0.002033926
-0.002248333
-0.002567581
-0.002817549
-0.003081452
-0.003206608
-0.00285192
-0.002100483
-0.001329279
-0.000748899
-0.00048372
-0.000218601
0.000285202
0.000658983
0.000907594
0.001094722
0.00171761
0.002680195
0.003578414
0.004433086
0.005037165
0.005356899
0.005565595
0.005543602
0.005578623
0.004977285
0.004362665
0.003727869
0.002738323
0.00177566
0.001019793
0.000430058
-0.000101823
-0.000555512
-0.000772891
-0.001030574
-0.0015591
-0.002178067
-0.002852436
-0.00366212
-0.004612785
-0.005488316
-0.006345263
-0.006889781
-0.007207386
-0.007413979
-0.007761661
-0.007853102
-0.007712057
-0.00715683
-0.006435012
-0.005598713
-0.004489952
-0.003165857
-0.001904952
-0.000746044
0.000310952
0.001059055
0.001201693
0.001210885
0.001370555
0.001528353
0.001575091
0.001554494
0.001663539
0.001726043
0.001814515
0.001785724
0.001614368
0.001611484
0.001851808
0.00235713
0.003089859
0.003587711
0.003763891
0.00410594
0.004409751
0.004392727
0.004349249
0.00439148
0.004504255
0.004546181
0.004498379
0.004284172
0.00401476
0.003547383
0.003130095
0.0026956
0.002198248
0.001786701
0.001366576
0.000860828
0.000445661
0.000242112
0.000225143
4.12E-06
-0.000453013
-0.000965032
-0.001635966
-0.002161839
-0.002783454
-0.003376138
-0.003889725
-0.004552566
-0.005429469
-0.006160455
-0.006538749
-0.0066223
-0.006720956
-0.006552409
-6.14E-03
-0.005639823
-0.005071408
-0.00482296
-0.004605085
-0.004463976
-0.004413746
-0.004517328
-0.004700854
-0.004756263
-0.004662409
-0.004427821
-0.00410775
-0.003762391
-0.003136872
-0.002266297
-0.001190895
-0.00058578
-0.000306357
-0.000188989
-0.000424545
-0.00072433
-0.001153228
-0.001215141
-0.000922225
-0.000685397
-0.000383149
-0.000378064
-0.000480469
-0.000495532
-0.000383108
-0.000201624
0.000149913
0.000621102
0.000789922
0.000919919
0.000969818
0.000908687
0.001100217
0.001377646
0.001666143
0.001640486
0.001773508
0.002002935
0.002067761
0.002167954
0.002349844
0.002272536
0.001955718
0.001463374
0.001186199
0.001346875
0.001843887
0.002529518
0.002915895
0.003331863
0.003926798
0.00448808
0.005165763
0.005475312
0.005482547
0.0051166
0.004382971
0.003713214
0.0030492
0.002488278
0.001771421
0.001092136
0.000370904
-0.000519496
-0.001329946
-0.002009118
-2.40E-03
-0.002516183
-0.002413941
-0.001985458
-0.001401641
-0.000916013
-0.00029733
4.01E-05
5.45E-05
-0.000101575
-0.000527399
-0.001066371
-0.001663238
-0.002363209
-0.002855774
-0.003090549
-0.003321296
-0.003565891
-0.003851302
-0.004114439
-0.004408487
-0.004635429
-0.004528224
-0.004333352
-0.003962569
-0.003673278
-0.003134757
-0.002561919
-0.001856073
-0.000920911
-0.000184238
8.58E-05
0.000210152
0.000253856
0.000362793
0.000568338
0.000661566
0.000982349
0.001203006
0.001421229
0.001501735
0.001383737
0.001276256
0.001176479
0.001206743
0.001062575
0.000799425
0.000584039
0.000384383
0.000204873
7.56E-05
-2.09E-06
3.19E-05
3.40E-05
-0.000240132
-0.000683346
-0.001143864
-0.001524528
-0.001791567
-0.001870769
-0.001913991
-0.001868123
-0.001578131
-0.001165161
-0.000715662
-0.000458159
-0.000551609
-0.000660419
-0.000861876
-0.00122422
-0.001712506
-2.14E-03
-2.53E-03
-2.93E-03
-0.003274813
-0.003564823
-0.003900654
-0.003758769
-0.003311353
-0.002557015
-0.002086018
-0.001688794
-0.001161945
-0.000735561
-0.000450402
-9.52E-05
0.000467746
0.001049487
0.00169157
0.00213939
0.002288353
0.002166427
0.0019768
0.001952507
0.001881015
0.001841909
0.002182092
0.002380288
0.002294436
0.002153224
0.002303265
0.002341991
0.002251227
0.002181366
0.002177369
0.002411739
0.002990927
0.003438218
0.0037968
0.004158961
0.004260401
0.004222805
0.004239741
0.004310236
0.004435066
0.00457739
0.004472969
0.004218621
0.003847722
0.003500332
0.003393566
0.003624575
0.003632794
0.003430363
0.003002436
0.002741719
0.002557747
0.002622312
0.002631286
0.002429742
0.001915594
0.001113766
0.000374348
-0.000517599
-1.18E-03
-0.001662701
-0.002038103
-0.002468564
-0.003029447
-0.003630236
-0.004001907
-0.004220596
-0.004276749
-0.004214047
-0.004067034
-0.003810461
-0.003784017
-0.003790273
-0.003753715
-0.003390088
-0.002532594
-0.001352815
-0.000226118
0.001071908
0.002478683
0.003817471
0.00525123
0.006570849
0.007780046
0.008369907
0.008551321
0.008612129
0.008657286
0.008607717
0.008847436
0.009039044
0.009144936
0.009082983
0.008690403
0.008132881
0.007230128
0.00624203
0.00534379
0.004371708
0.003484273
0.002685431
0.001835266
0.001169508
0.000925157
0.000861735
0.000659616
0.000377171
-0.000175102
-0.00086619
-0.001436299
-0.001817703
-0.00201898
-0.00194671
-0.001848014
-0.001752447
-0.001497398
-0.000948836
-0.000602349
-0.000597667
-0.00082474
-0.001317715
-0.001950253
-0.002623172
-3.11E-03
-3.33E-03
-0.00364154
-0.003602406
-0.003151513
-0.002617809
-0.001981193
-0.001275349
-0.00062569
0.000134958
0.000616
0.000823046
0.000904965
0.000910728
0.000725977
0.00040353
0.000201483
-3.35E-05
-0.000353313
-0.000505204
-0.000442823
-0.000281895
-0.000181545
-9.40E-05
3.90E-05
0.000291622
0.000532954
0.001124914
0.001769178
0.002326404
0.002336442
0.002050948
0.001835487
0.001481062
0.001293079
1.18E-03
8.31E-04
0.000415955
0.000125448
-0.000108283
-0.000167361
-2.70E-05
-1.45E-05
8.22E-05
-7.73E-05
-0.000126909
0.000108311
0.000277738
0.000371551
0.000554152
0.000686602
0.000927543
0.001250812
0.00130008
0.001348704
0.001488654
0.001512716
0.001347762
0.00109384
0.000995344
0.000948292
0.000733602
0.000434584
0.00019795
3.18E-05
-0.00026289
-0.000465231
-0.000438139
-0.000378007
-0.000462039
-0.000866154
-0.001410167
-0.00210241
-0.002954976
-3.95E-03
-4.78E-03
-0.005468256
-0.00608576
-0.006522834
-0.006598466
-0.006464872
-0.006178117
-0.005689496
-0.004885689
-0.003820473
-0.002801855
-0.001739766
-0.000902066
-0.000393198
-0.000419347
-0.000514054
-0.000435247
-0.000557897
-0.000957441
-0.001294713
-0.001433089
-0.001150379
-0.000706245
-0.000305087
-3.53E-05
4.13E-05
1.10E-05
0.000238487
0.000584631
0.00092894
0.001342119
0.001446416
0.001396125
0.001235309
0.000983525
0.000801959
0.000652016
0.000703178
0.000864384
0.00101359
0.001121026
0.001237598
0.001138589
0.001038932
0.00091426
0.000702983
0.000511005
0.000406762
0.000476893
0.000865949
0.001186244
0.001332387
0.001406044
0.001298992
0.000993706
0.000736425
0.000526482
0.000468048
0.000478079
0.000328627
0.00011172
-3.24E-05
-0.000157717
-0.000230658
-0.000358546
-0.000416637
-0.000599627
-0.000931471
-0.000928384
-0.001024755
-0.001105217
-1.13E-03
-1.01E-03
-1.00E-03
-0.001007961
-0.000629685
-0.00020932
1.90E-05
0.000188977
0.000265017
0.00031105
0.00045221
0.000236283
-0.000120081
-0.000672039
-0.001289713
-0.001694982
-0.001853178
-0.001895582
-0.001960384
-0.00177682
-0.001508421
-0.001162582
-0.000743444
-0.000317669
0.000122192
0.000394432
0.00061498
0.000792058
0.000684775
0.000611244
0.000355846
-0.000254272
-0.000933856
-0.001291696
-0.001502168
-0.001931608
-0.00275552
-0.003487248
-0.003969294
-0.004268309
-0.004372074
-0.004547812
-0.004855182
-0.00540825
-0.005778013
-0.005839392
-0.005648379
-0.005731713
-0.006113773
-0.006412829
-0.006786502
-0.006965857
-0.006989653
-0.007096153
-0.007377153
-0.007447711
-0.007250082
-0.006818647
-0.006177072
-0.005321941
-0.00418583
-0.003184003
-0.002303428
-0.001643217
-0.001470166
-0.001489452
-0.001570022
-1.63E-03
-1.43E-03
-0.000966255
-0.000584613
-0.000252328
0.000280702
0.000807528
0.001205258
0.001688533
0.002090107
0.002188204
0.001885014
0.001253428
0.000858334
0.000518853
2.46E-05
-0.00055788
-0.001011951
-0.001514689
-0.001836685
-0.001933846
-0.001812248
-0.001672072
-0.001631738
-0.001504321
-0.001514207
-0.001655309
-0.00189013
-0.00224745
-0.002446757
-0.002348098
-0.00186633
-0.001448534
-0.001042816
-0.000691617
-0.000349407
-0.000189549
-0.000191212
-2.68E-05
8.97E-05
0.000122337
0.000114184
-6.48E-05
-0.000449382
-0.000644775
-0.000561279
-0.0004745
-0.000410004
-0.000343991
-0.000237948
-5.66E-05
2.44E-04
3.27E-04
1.17E-04
-3.18E-04
-9.70E-04
-1.44E-03
-1.46E-03
-1.31E-03
-1.43E-03
-1.57E-03
-1.66E-03
-1.92E-03
-2.26E-03
-2.57E-03
-2.73E-03
-2.98E-03
-3.44E-03
-4.10E-03
-4.90E-03
-0.005553882
-0.005910789
-0.005969954
-0.005934366
-0.005631986
-0.005066049
-0.004610408
-0.004108136
-0.003779175
-0.003483748
-0.003249941
-0.002800314
-0.002147584
-0.001136809
5.31E-05
0.001214654
0.00211012
0.0027871
0.003092256
0.002991329
0.002930267
0.00260051
0.002021492
0.001184154
0.000158419
-0.001000711
-0.002086922
-0.0029049
-0.003497479
-0.003882281
-0.004097303
-0.004241845
-0.00442017
-0.004383753
-0.004154546
-0.003835511
-0.003448233
-2.92E-03
-2.29E-03
-0.001507153
-0.000700979
0.00012172
0.00078421
0.001530286
0.002343309
0.003013445
0.003034205
0.002746609
0.002455858
0.002005787
0.00158221
0.001122762
0.000986174
0.001121866
0.001089229
0.001112633
0.001435019
0.002011753
0.002514147
0.003011493
0.003524416
0.003967047
0.004178437
0.00420402
0.004350708
0.004798752
0.005158117
0.005174699
0.005047479
0.004723479
0.004166289
0.003574474
0.003160782
0.002711894
0.002189687
1.79E-03
1.35E-03
8.09E-04
5.69E-04
3.68E-04
6.12E-05
-7.22E-05
-1.75E-04
-2.15E-04
-8.77E-05
2.59E-04
4.41E-04
5.36E-04
5.87E-04
6.08E-04
0.000596863
0.000591903
0.000487313
0.00021528
8.39E-05
0.000635937
0.001371958
0.001795349
0.001856361
1.65E-03
1.30E-03
7.83E-04
3.71E-04
-0.000203337
-0.000754679
-0.001125312
-0.001187487
-0.001166481
-0.001149208
-0.001253298
-0.001373559
-0.001333428
-0.001180682
-0.000918844
-0.000700598
-0.000641688
-0.000459524
-0.000165429
0.000245141
0.000683976
0.000679384
0.000716922
0.000898952
0.001136482
0.001357592
0.001445518
0.00150709
0.001785559
0.002240346
0.002675017
0.003431434
0.004407279
0.005232404
0.006078422
0.006893619
0.0074748
0.008111105
0.008644942
0.00890433
0.008915377
0.00878377
0.008723609
0.00881335
0.008960018
0.009169703
0.009455395
0.009727101
0.009993977
0.010012513
0.00987067
0.009674199
0.009586842
0.009451225
9.16E-03
8.72E-03
0.008400539
0.008207138
0.008066897
0.007846522
0.007545375
0.007053998
0.006585995
0.006100387
0.005570953
0.005213286
0.005028297
0.004741127
0.004567027
0.004574934
0.004572586
0.004340798
0.003994547
0.003508204
0.003086767
0.00271468
0.002311869
0.002080456
0.001865299
0.001686733
0.001588236
0.00175254
0.002139402
0.002629519
0.003161984
0.003947642
0.004779644
0.005335744
0.005567838
0.005569617
0.005502367
0.005402621
0.005304074
0.005127792
0.005026254
0.004926069
0.004582979
0.003941446
0.003152665
0.002548528
0.001897806
0.001390562
0.001039116
0.000714414
0.000456463
0.00016036
-6.82E-05
-0.0005257
-0.001228509
-0.001784482
-0.002027828
-0.002254783
-0.00267997
-0.00312098
-0.003684653
-0.00396062
-0.003985454
-0.003949912
-0.003482732
-0.002982346
-0.002424389
-0.001803629
-0.001273343
-4.66E-04
0.000455822
0.001438212
0.002401921
0.003141863
0.003646709
0.003748986
0.003630335
0.003493588
0.003307277
0.003257636
0.0034433
0.003594952
0.003825638
0.003907097
0.003658961
0.002925892
0.001927481
0.000994276
0.00030772
3.80E-05
0.000110194
0.000178868
0.00021824
2.02E-05
8.83E-05
0.000423945
0.000722643
0.000827792
0.000745178
0.00052933
0.00011348
-0.000119724
-0.000102456
-6.06E-05
-1.32E-05
3.61E-05
0.000101315
0.000193224
0.000314261
0.000363345
0.000308872
0.000129457
-8.63E-05
-3.31E-05
0.000162256
0.00036652
0.00072835
0.001143603
0.001598269
0.001919633
0.001964955
0.002002034
1.90E-03
0.001579832
0.001351918
0.001164993
0.001072957
0.001152163
0.001405097
0.001610637
0.00186411
0.002074459
0.002448918
0.002572243
0.002765105
0.003106866
0.003506541
0.003640046
0.00363286
0.003641252
0.003705857
0.004034557
0.004112044
0.003913319
0.00324813
0.002726059
0.002519236
0.002314048
0.001698759
0.000838237
-5.66E-05
-0.000921152
-0.001603818
-0.002081596
-0.002402857
-0.002784634
-0.003107301
-0.0032408
-0.003189216
-0.003097781
-0.003003654
-0.002694083
-0.002191354
-0.001904903
-0.001743933
-0.001601143
-0.001650074
-0.001688407
-0.001734189
-0.001733624
-0.001629451
-0.001587894
-0.001288893
-0.000885457
-0.000288635
0.000580323
0.001467065
0.002240268
0.002791787
0.003456962
0.00410262
0.004648784
0.004929311
0.004899458
4.94E-03
0.005011434
0.004811827
0.004439077
0.003830248
0.002922346
0.002003343
0.001168949
0.000416254
-0.000462118
-0.001308511
-0.001585536
-0.001799566
-0.001877293
-0.00194363
-0.002197084
-0.002546156
-0.003081944
-0.003767172
-0.004112771
-0.004084698
-0.00398452
-0.003913601
-0.003807591
-0.003712749
-0.003657068
-0.003583744
-0.0034377
-0.003076386
-0.002767467
-0.002480318
-0.002282965
-0.001890531
-0.001425203
-0.000850016
-0.00024205
0.000328779
0.000793829
0.001148077
0.001552588
0.001643
0.001691178
0.001883145
0.001842151
1.84E-03
0.002044819
0.002353819
0.003052998
0.003775175
0.00461568
0.005256818
0.005593579
0.005632781
0.005244015
0.004512659
0.00381859
0.003125502
0.002316513
0.001423333
0.000723661
0.000192291
-0.000139068
-0.000335464
-0.000303139
7.70E-05
0.000418976
0.000763429
0.001376267
0.001948661
0.00202527
0.001792649
0.001463541
0.00087614
0.00017754
-0.000450419
-0.000955508
-0.001339032
-0.00166578
-0.002011639
-0.002250942
-0.002447726
-0.002594016
-0.002663785
-0.002368243
-0.001827575
-0.001184309
-0.000564322
-4.03E-05
0.000587038
0.001104622
0.001616823
0.002276687
0.002924672
0.00353598
0.003597304
0.003324602
0.002987688
0.00247291
1.95E-03
0.00142221
0.000940862
0.000613556
0.000666569
0.000918121
0.001293921
0.001496478
0.001821126
0.002209147
0.002427977
0.002714779
0.00290438
0.003078036
0.003526193
0.004027365
0.004292884
0.004418855
0.004410682
0.004344506
0.00445932
0.004840723
0.005192229
0.005268024
0.005098667
0.004964599
0.004845787
0.00461821
0.004498472
0.004482992
0.004469929
0.004428289
0.004269782
0.004217094
0.00396393
0.003575463
0.003222816
0.002952124
0.002333986
0.001613065
0.000933182
0.000174892
-0.000639849
-0.001358961
-1.81E-03
-2.27E-03
-2.59E-03
-0.002773371
-0.002994198
-0.003052173
-0.002828056
-0.002420586
-0.001994087
-0.001714253
-0.001614079
-0.001559633
-0.001412279
-0.001319643
-0.000978364
-0.000524239
-0.000337108
5.30E-05
0.000453999
0.000476446
0.00038523
0.000363867
0.000247
-0.000121199
-0.000546431
-0.001061622
-0.001476399
-0.001629859
-0.001578171
-0.00157375
-0.001603218
-0.001735301
-0.001756449
-0.001800835
-0.002027802
-0.002086689
-0.00204057
-0.001681642
-0.001596385
-0.001523445
-0.001309507
-0.001162812
-0.000936068
-0.000461338
0.000279645
0.001163269
0.001963214
0.002787723
0.003470231
0.003936288
0.003949574
0.003741491
0.003501337
0.003138316
0.002681897
0.002298896
0.001691919
0.001058377
0.000664245
0.0003616
-3.81E-05
-0.000308617
-0.000627337
-0.00095014
-0.001083229
-0.001031152
-0.000886838
-0.00059435
-0.000399585
-0.000302551
-0.0003007
-0.000148274
2.68E-05
0.000108
0.000263317
0.000489953
0.000880712
0.001101615
0.001259273
0.001561459
0.001908824
0.002261479
0.002434589
0.002453496
2.58E-03
0.002876027
0.003064639
0.002878412
0.002932758
0.003126176
0.00322824
0.00332168
0.003500855
0.003882948
0.004276852
0.004343721
0.003985622
0.003287041
0.002651812
0.001947086
0.001253098
0.000852873
0.000359696
-0.000220364
-0.000930318
-0.001678507
-0.002626706
-0.003522177
-0.004387083
-0.004852775
-0.005093187
-0.005208883
-0.005195375
-0.004835882
-0.004368055
-0.003657511
-0.002794988
-0.001642983
-0.000149239
0.001053787
0.00167309
0.001741476
0.001681994
0.001571016
0.001233119
0.000767017
0.000267961
2.79E-05
-3.00E-05
-0.000108394
-2.92E-05
-4.23E-06
0.000153209
0.000289712
0.00013574
-2.63E-05
-0.000129665
-0.000216824
-0.000373728
-0.000475522
-0.000494389
-0.00050924
-0.000365738
-3.39E-05
0.000434746
0.000714981
0.000884434
0.001287091
0.001702001
0.002157654
0.002600521
0.003080057
0.003519635
0.003899973
0.004209195
4.53E-03
4.62E-03
0.004629627
0.004478912
0.004182039
0.003792598
0.003461613
0.003070397
0.00242121
0.001674199
0.000906753
0.000219877
-9.20E-05
-8.31E-05
-0.000121249
-0.000360326
-0.000628501
-0.000692526
-0.000949695
-0.001185205
-0.001645003
-0.002166532
-0.002679347
-0.003209376
-0.003780851
-0.004323431
-0.004484483
-4.33E-03
-4.11E-03
-0.003870991
-0.00383299
-0.003851061
-0.003596858
-0.003118538
-0.002340372
-0.001589817
-0.001091882
-0.000581549
-3.62E-06
0.00052931
0.000925596
0.001130464
0.001187686
0.000938986
0.000544956
0.000116203
-0.00017884
-0.000170986
-0.000182787
-7.93E-05
0.000102603
-5.12E-05
-0.000334314
-0.000515021
-0.000688777
-0.000774453
-0.000721425
-0.000833216
-0.00102327
-0.001473385
-0.001895765
-0.002046503
-0.001947914
-0.001875964
-0.001922324
-0.001902442
-0.001863007
-0.001827823
-0.001347833
-9.44E-04
-5.66E-04
-0.000274882
9.69E-05
0.0005084
0.001129132
0.00184361
0.002486826
0.003166416
0.003776873
0.004383339
0.004866148
0.005168093
0.00522479
0.005393875
0.005467029
0.005236944
0.004924335
0.004590779
0.003961537
0.003503883
0.003014981
0.002506019
0.001944819
0.001101269
-8.72E-05
-0.001290608
-0.002411799
-0.003091739
-0.003489525
-0.003515712
-0.00341727
-0.002976336
-0.002258655
-0.001597832
-0.001094472
-0.00085184
-0.000940095
-0.001265515
-0.001963518
-0.002716368
-0.003303769
-0.003695809
-0.003745305
-0.003687477
-0.003695091
-0.003916796
-0.004155045
-0.004325908
-0.004696555
-0.005020861
-5.03E-03
-5.02E-03
-0.004838682
-0.004811052
-0.004594215
-0.00407801
-0.003080297
-0.002085843
-0.001112815
-0.000436215
-0.000186183
-0.000238895
-7.50E-05
0.000593568
0.001538693
0.002234864
0.002755853
0.003119958
0.003085382
0.002865095
0.002896806
0.002651291
0.002224408
0.001898561
0.001616821
0.001399768
0.001301334
0.001419687
0.001688183
0.001992375
0.00224228
0.002194843
2.14E-03
1.93E-03
1.49E-03
0.001177006
0.001177906
0.001331765
0.001503384
0.001680324
0.001640363
0.001805644
0.00214483
0.002579954
0.002731835
0.00270523
0.002750426
0.003010664
0.003461924
0.003997266
0.004437877
0.004774575
0.005063951
0.005104936
0.005271127
0.005619925
0.005812868
0.005823603
0.005587268
0.005191359
0.004603267
0.003984566
0.003651749
0.003279006
0.002447833
0.001633251
0.001077038
0.000514033
-0.000236223
-0.001238969
-0.002191205
-0.003014951
-0.003543677
-0.003850469
-0.00384471
-0.00377806
-0.003700359
-0.003416755
-0.00288114
-0.002141581
-0.001534115
-0.001246
-0.001238842
-0.001056037
-0.000878716
-0.001035455
-0.001144613
-0.001114334
-0.001064632
-1.20E-03
-1.68E-03
-0.002241877
-0.002738099
-0.003562923
-0.004189751
-0.004537423
-0.004653029
-0.004717377
-0.004757614
-0.005060711
-0.005621717
-0.006254574
-0.006581943
-0.006743342
-0.006586049
-0.006150518
-0.005594313
-0.004995866
-0.004182506
-0.003504115
-0.00290966
-0.002505797
-0.002043571
-0.001511838
-0.000626793
0.000222814
0.000927131
0.001370479
0.001678429
0.001594504
0.00138711
0.001092965
0.000510554
-3.42E-05
-0.000601585
-0.00099743
-0.001400709
-0.001734447
-0.001878362
-0.002003333
-0.002297912
-0.002627759
-2.73E-03
-0.002632201
-0.002686161
-0.002805772
-0.003134926
-0.003269013
-0.003297742
-0.00337298
-0.003256727
-0.002940519
-0.002791667
-0.002773011
-0.003052024
-0.003055164
-0.002657326
-0.00259419
-0.002385633
-0.001790851
-0.000848954
0.000132716
0.001116782
0.001892388
0.002710636
0.003780287
0.00460836
0.005098735
0.005010499
0.004722285
0.004684114
0.004960209
0.005465142
0.006045115
0.006599084
0.007266977
0.007887473
0.008047354
0.00819857
0.008307989
0.007991233
0.007522072
0.007023241
0.00648685
0.006035136
0.005595373
0.00507474
0.004364021
0.003247168
0.002141641
0.001082565
1.44E-06
-0.000960986
-0.001644005
-2.12E-03
-0.002413028
-0.002631715
-0.002520468
-0.002382215
-0.002247223
-0.002178644
-0.002301459
-0.002324998
-0.002294154
-0.002070667
-0.001786396
-0.001221509
-0.000854022
-0.000669285
-0.000277997
0.000141868
0.000316286
0.000450971
0.000554609
0.000524689
0.000413781
0.000459499
0.000665265
0.000772117
0.001032249
0.001333245
0.001733569
0.002090495
0.002454488
0.002413055
0.002159392
0.001920518
0.001812721
0.001631266
0.000981002
2.51E-05
-0.001048641
-0.002178249
-0.002909997
-0.003353555
-0.003738646
-0.004195948
-4.53E-03
-4.73E-03
-4.98E-03
-5.27E-03
-5.68E-03
-6.10E-03
-6.21E-03
-5.81E-03
-5.29E-03
-4.74E-03
-4.22E-03
-3.64E-03
-3.09E-03
-2.68E-03
-2.13E-03
-1.47E-03
-1.01E-03
-7.71E-04
-6.43E-04
-5.71E-04
-7.09E-04
-9.38E-04
-1.27E-03
-1.70E-03
-1.92E-03
-0.001947726
-0.001936467
-0.001653338
-0.001249262
-0.00105129
-0.000990069
-0.000953678
-0.000832675
-0.000608089
-7.12E-05
0.000652159
0.001071792
0.001182329
0.000989561
0.000635256
0.000659439
0.00089163
0.001238604
0.001396411
0.001182865
0.000898908
0.000887562
0.001072864
0.001422458
0.001623449
0.001575109
1.34E-03
8.56E-04
6.85E-05
-7.48E-04
-0.001240765
-0.001701875
-0.001952503
-0.002160341
-0.002377709
-0.002593205
-0.002786378
-0.003012642
-0.003190753
-0.003587647
-0.004319868
-0.004992326
-0.005350118
-0.005543038
-0.00577365
-0.005751671
-0.005570992
-0.005318858
-0.004866419
-0.004080455
-0.002963709
-0.001716703
-0.000571026
0.000367016
0.001068993
0.001500994
0.001753819
1.69E-03
1.24E-03
8.00E-04
0.000612681
0.000286647
-0.000280842
-0.001106545
-0.001621758
-0.001619236
-0.001463808
-0.00155078
-0.001710984
-0.001945832
-0.002655697
-0.003568484
-0.004669443
-0.005745849
-0.006755936
-0.007693444
-0.00825202
-0.008475461
-0.008841403
-0.009038834
-0.009307472
-0.009147964
-8.89E-03
-8.67E-03
-8.32E-03
-7.46E-03
-6.38E-03
-0.005498009
-0.004530821
-0.003721657
-0.002999497
-0.002316283
-0.001881614
-0.002270455
-0.002756142
